headword	token	lemma	english	dice	ppmi	label	cluster
скула_NOUN	острые	острый_ADJ	sharp cheekbones	0.00176999183081	3.99901037316	Appearance	0
скула_NOUN	худые	худой_ADJ	thin cheekbones	0.000287036704819	2.24763808848	Appearance	0
скула_NOUN	широкие	широкий_ADJ	broad cheekbones	0.00193377325013	4.02622189904	Appearance	0
слеза_NOUN	бессильные	бессильный_ADJ	tears of frustration	0.00101511701281	2.79624566314	The cause of crying	2
слеза_NOUN	восторженные	восторженный_ADJ	ecstatic tears	0.000329579785773	1.67924242979	The cause of crying	2
слеза_NOUN	гневные	гневный_ADJ	angry tears	0.000147206029559	1.64091449412	The cause of crying	2
слеза_NOUN	горькие	горький_ADJ	bitter tears	0.013882569792	4.66804600441	The cause of crying	2
слеза_NOUN	горючие	горючий_ADJ	bitter tears	0.0046783978751	5.668169596	The cause of crying	2
слеза_NOUN	горячие	горячий_ADJ	hot tears	0.00358094239923	2.75352517523	Various properties of tears	0
слеза_NOUN	злые	злой_ADJ	angry tears	0.00121184875346	1.83473747518	The cause of crying	2
слеза_NOUN	крупные	крупный_ADJ	large tears	0.00436772418896	2.61251693655	Various properties of tears	0
слеза_NOUN	обильные	обильный_ADJ	abundant tears	0.00288551778235	4.01031960878	Various properties of tears	0
слеза_NOUN	прозрачные	прозрачный_ADJ	clear tears	0.000593965312426	1.57256491632	Various properties of tears	0
слеза_NOUN	радостные	радостный_ADJ	joyful tears	0.00312525320338	3.15391871927	The cause of crying	2
слеза_NOUN	скупые	скупой_ADJ	sparse tears	0.00104973100643	3.45283839242	Various properties of tears	0
слеза_NOUN	солёные	соленый_ADJ	salty tears	0.000801891357547	2.6202787799	Various properties of tears	0
слеза_NOUN	счастливые	счастливый_ADJ	happy tears	0.00121709778975	1.58762604953	The cause of crying	2
слеза_NOUN	частые	частый_ADJ	tears falling rapidly, one after the other	0.000409474209523	1.4856017658	Various properties of tears	0
смех_NOUN	беззаботный	беззаботный_ADJ	carefree laughter	0.0019675865997	4.53446561279	Other emotional states and attitudes	2
смех_NOUN	беззвучный	беззвучный_ADJ	silent laughter	0.00358778012798	5.70575665589	Other properties	0
смех_NOUN	весёлый	веселый_ADJ	merry laughter	0.00793213149523	3.78759688932	Positive emotions	6
смех_NOUN	гомерический	гомерический_ADJ	homeric laughter	0.0020340846619	6.10523372216	Loudness	5
смех_NOUN	горький	горький_ADJ	bitter laughter	0.00191874967294	2.87059381078	Negative emotions	4
смех_NOUN	громкий	громкий_ADJ	loud laughter	0.00967817373941	4.54228750216	Loudness	5
смех_NOUN	дерзкий	дерзкий_ADJ	impertinent laughter	0.000321019926165	1.82385510981	Other emotional states and attitudes	2
смех_NOUN	дружный	дружный_ADJ	general laughter	0.00438475030001	4.46824172291	Other expressions	1
смех_NOUN	заливистый	заливистый_ADJ	unrestrained, sonorous laughter	0.00082999031678	5.73387183962	Pitch and other auditory properties	3
смех_NOUN	заразительный	заразительный_ADJ	infectious laughter	0.00392115303095	5.57667158753	Other properties	0
смех_NOUN	звонкий	звонкий_ADJ	ringing laughter	0.00817038465069	5.0647404087	Pitch and other auditory properties	3
смех_NOUN	здоровый	здоровый_ADJ	robust laughter	0.000971442093333	1.80065144378	Other properties	0
смех_NOUN	злобный	злобный_ADJ	spiteful laughter	0.00118815645644	3.31497743318	Negative emotions	4
смех_NOUN	злой	злой_ADJ	nasty laughter	0.00105500926515	1.95494076295	Negative emotions	4
смех_NOUN	злорадный	злорадный_ADJ	malicious laughter	0.00131201312013	5.36514297134	Negative emotions	4
смех_NOUN	издевательский	издевательский_ADJ	mocking laughter	0.000377185656168	3.61037260577	Negative emotions	4
смех_NOUN	истерический	истерический_ADJ	hysterical laughter	0.0022125601379	4.57530894188	Other emotional states and attitudes	2
смех_NOUN	неудержимый	неудержимый_ADJ	irrepressible laughter	0.00333168484344	5.13211296856	Other properties	0
смех_NOUN	презрительный	презрительный_ADJ	contemptuous laughter	0.00120481927711	3.71648434575	Negative emotions	4
смех_NOUN	радостный	радостный_ADJ	joyful laughter	0.00268951605951	3.18912879421	Positive emotions	6
смех_NOUN	раскатистый	раскатистый_ADJ	peals of laughter	0.00342549547345	6.10270281455	Pitch and other auditory properties	3
смех_NOUN	рассыпчатый	рассыпчатый_ADJ	staccato laughter	0.000602607647639	4.68962834038	Pitch and other auditory properties	3
смех_NOUN	саркастический	саркастический_ADJ	sarcastic laughter	0.000767628029389	4.97771982942	Negative emotions	4
смех_NOUN	сдавленный	сдавленный_ADJ	restrained laughter	0.000590699173021	3.96962442198	Other properties	0
смех_NOUN	серебристый	серебристый_ADJ	silvery laughter	0.00182925361639	3.82284662547	Pitch and other auditory properties	3
смех_NOUN	счастливый	счастливый_ADJ	happy laughter	0.00221392877475	2.50787431284	Positive emotions	6
смех_NOUN	тихий	тихий_ADJ	quiet laughter	0.00236691675598	2.61114349233	Loudness	5
смех_NOUN	тонкий	тонкий_ADJ	high-pitched laughter	0.000357888458097	0.0	Pitch and other auditory properties	3
смех_NOUN	язвительный	язвительный_ADJ	acerbic laughter	0.000773036487322	3.54230169278	Negative emotions	4
спина_NOUN	белая	белый_ADJ	a white back	0.000486749594375	0.0	Other visible properties	0
спина_NOUN	вогнутая	вогнутый_ADJ	a concave back	0.0	2.15437999927	Size and shape	1
спина_NOUN	гладкая	гладкий_ADJ	a smooth back	0.000375560406544	1.55541605643	Other visible properties	0
спина_NOUN	голая	голый_ADJ	a bare back	0.00248653921559	2.65230348907	Other visible properties	0
спина_NOUN	горбатая	горбатый_ADJ	a humped back	0.000855986719236	3.54161200697	Size and shape	1
спина_NOUN	длинная	длинный_ADJ	a long back	0.000586851016133	0.0	Size and shape	1
спина_NOUN	жирная	жирный_ADJ	a flabby back	0.00056002146749	1.91716071972	Size and shape	1
спина_NOUN	загорелая	загорелый_ADJ	a tanned back	0.000229214685021	1.87381079224	Other visible properties	0
спина_NOUN	квадратная	квадратный_ADJ	a squarish back	0.000212472113035	1.02429050294	Size and shape	1
спина_NOUN	короткая	короткий_ADJ	a short back	0.000235885566015	0.0	Size and shape	1
спина_NOUN	крепкая	крепкий_ADJ	a strong back	0.000496987016214	0.0	Strength	2
спина_NOUN	круглая	круглый_ADJ	a rounded back	0.000743845135071	1.32850323098	Size and shape	1
спина_NOUN	могучая	могучий_ADJ	a powerful back	0.00108443403388	2.21231494255	Strength	2
спина_NOUN	мощная	мощный_ADJ	a powerful back	0.000429666520189	0.0	Strength	2
спина_NOUN	мускулистая	мускулистый_ADJ	a muscular back	0.000448288592374	3.3791868905	Other visible properties	0
спина_NOUN	прямая	прямой_ADJ	a straight back	0.00200535759716	2.01553500613	Size and shape	1
спина_NOUN	сгорбленная	сгорбленный_ADJ	a crooked back	0.000986824558596	4.73973679213	Size and shape	1
спина_NOUN	слабая	слабый_ADJ	a weak back	9.36198099518e-05	0.0	Strength	2
спина_NOUN	смуглая	смуглый_ADJ	an olive-skinned back	0.000147608738437	0.0	Other visible properties	0
спина_NOUN	согбенная	согбенный_ADJ	a bent back	0.00112321989704	5.07427005949	Movements and positions	3
спина_NOUN	сутулая	сутулый_ADJ	a stooped back	0.0029674759385	5.12275521717	Size and shape	1
спина_NOUN	узкая	узкий_ADJ	a narrow back	0.000712640681354	1.20375951138	Size and shape	1
спина_NOUN	худая	худой_ADJ	a bony back	0.000863194023409	1.79226455527	Size and shape	1
спина_NOUN	чёрная	черный_ADJ	a back brown from the sun	0.000422671121992	0.0	Other visible properties	0
спина_NOUN	широкая	широкий_ADJ	a broad back	0.00454748945595	2.60059949962	Size and shape	1
стан_NOUN	гибкий	гибкий_ADJ	a lithe waist	0.00808744550452	5.54184169946	Size, shape, and other properties	0
стан_NOUN	длинный	длинный_ADJ	a long waist	0.000228169415791	1.26366659235	Size, shape, and other properties	0
стан_NOUN	изящный	изящный_ADJ	an elegant waist	8.9325591782e-05	0.0	Size, shape, and other properties	0
стан_NOUN	стройный	стройный_ADJ	a shapely waist	0.00966569122994	5.41030346591	Size, shape, and other properties	0
стан_NOUN	тонкий	тонкий_ADJ	a slender waist	0.00157887573159	3.23769723289	Size, shape, and other properties	0
ступня_NOUN	большие	большой_ADJ	large feet	9.96454614482e-05	1.27049677409	Size and shape; aesthetics	1
ступня_NOUN	голые	голый_ADJ	bare soles	0.00222619291719	4.47754237245	Appearance and conditions	0
ступня_NOUN	грубые	грубый_ADJ	rough, calloused soles	6.28535512256e-05	0.0	Appearance and conditions	0
ступня_NOUN	изящные	изящный_ADJ	elegant feet	0.000465603538587	3.03171576231	Size and shape; aesthetics	1
ступня_NOUN	маленькие	маленький_ADJ	small feet	0.000316167612444	2.43735067647	Size and shape; aesthetics	1
ступня_NOUN	мозолистые	мозолистый_ADJ	calloused soles	0.000487923883874	4.7457034891	Appearance and conditions	0
ступня_NOUN	опухшая	опухать_VERB	a swollen foot	0.000623927624396	3.88130334674	Sensations and medical conditions; sustaining injuries	2
ступня_NOUN	потрескавшиеся	потрескаться_VERB	dry, cracked soles	0.000865613503571	4.82581373012	Appearance and conditions	0
ступня_NOUN	узкие	узкий_ADJ	narrow feet	0.000761631683878	3.37858796284	Size and shape; aesthetics	1
ступня_NOUN	широкие	широкий_ADJ	wide feet	0.000261727400846	2.26489866173	Size and shape; aesthetics	1
талия_NOUN	гибкая	гибкий_ADJ	a lithe waist	0.00441238862961	5.26679107385	Size, shape, and other properties	0
талия_NOUN	осиная	осиный_ADJ	a wasp waist	0.0118460019743	8.24985349466	Size, shape, and other properties	0
талия_NOUN	полная	полный_ADJ	a thick waist	0.0	0.0	Size, shape, and other properties	0
талия_NOUN	располневшая	располнеть_VERB	a thick waist	0.00157604412924	6.20891350034	Size, shape, and other properties	0
талия_NOUN	тонкая	тонкий_ADJ	a thin waist	0.00627988707726	5.18748520487	Size, shape, and other properties	0
талия_NOUN	узкая	узкий_ADJ	a narrow waist	0.00170279651582	3.92010608671	Size, shape, and other properties	0
тело_NOUN	бездыханное	бездыханный_ADJ	a lifeless body	0.0018487793316	5.54872162366	Sensations and medical conditions	2
тело_NOUN	безжизненное	безжизненный_ADJ	a limp body	0.000969098269691	3.97969176493	Sensations and medical conditions	2
тело_NOUN	безобразное	безобразный_ADJ	an ugly body	0.000150853453413	1.04707212899	Size and shape; aesthetics	4
тело_NOUN	белое	белый_ADJ	a white body	0.00139073103519	0.0	Color and other visible properties	0
тело_NOUN	бессильное	бессильный_ADJ	a weak body	0.000282797011282	1.45807868785	Strength and agility	3
тело_NOUN	бесформенное	бесформенный_ADJ	a shapeless body	0.000250140704146	2.63661512948	Size and shape; aesthetics	4
тело_NOUN	больное	больной_ADJ	a sick body	0.000645458185665	0.0	Sensations and medical conditions	2
тело_NOUN	большое	большой_ADJ	a large body	0.000557718227289	0.0	Size and shape; aesthetics	4
тело_NOUN	бронзовое	бронзовый_ADJ	a bronzed body	0.00027042456657	1.55889054836	Color and other visible properties	0
тело_NOUN	волосатое	волосатый_ADJ	a hairy body	0.000186215404669	1.99568011051	Color and other visible properties	0
тело_NOUN	высохшее	высыхать_VERB	a withered body	0.000230453686491	1.87981713312	Characteristics of age	6
тело_NOUN	гибкое	гибкий_ADJ	a lithe body	0.00153601734796	3.33641311615	Strength and agility	3
тело_NOUN	гладкое	гладкий_ADJ	a smooth body	0.000262823601559	1.14230185503	Tactile properties; weight	1
тело_NOUN	голое	голый_ADJ	a naked body	0.00766322738292	3.64913339967	Color and other visible properties	0
тело_NOUN	горячее	горячий_ADJ	a hot body	0.00106836999699	1.30212193654	Tactile properties; weight	1
тело_NOUN	длинное	длинный_ADJ	a long body	0.00102624578587	0.0	Size and shape; aesthetics	4
тело_NOUN	дряблое	дряблый_ADJ	a flabby, flaccid body	0.00047155723919	3.63068356239	Characteristics of age	6
тело_NOUN	жирное	жирный_ADJ	an obese body	0.000698288465875	2.07941066322	Size and shape; aesthetics	4
тело_NOUN	загорелое	загорелый_ADJ	a tanned body	0.000613981902883	2.83456843196	Color and other visible properties	0
тело_NOUN	закоченевшее	закоченеть_VERB	a body numbed by cold	0.000126782884311	3.39862843078	Tactile properties; weight	1
тело_NOUN	здоровое	здоровый_ADJ	a healthy body	0.00267987799503	2.3109713581	Sensations and medical conditions	2
тело_NOUN	коричневое	коричневый_ADJ	a brown body	0.000377531091863	1.44468644429	Color and other visible properties	0
тело_NOUN	короткое	короткий_ADJ	a short body	0.000149391496423	0.0	Size and shape; aesthetics	4
тело_NOUN	костлявое	костлявый_ADJ	a bony body, N is all skin and bones, a bag of bones	0.000574520779796	3.14693727081	Color and other visible properties	0
тело_NOUN	красивое	красивый_ADJ	a beautiful body	0.000898136367038	0.0	Size and shape; aesthetics	4
тело_NOUN	крепкое	крепкий_ADJ	a strong body	0.00159321848377	1.89420601795	Strength and agility	3
тело_NOUN	крупное	крупный_ADJ	a large body	0.000471477777244	0.0	Size and shape; aesthetics	4
тело_NOUN	лёгкое	легкий_ADJ	a light body	0.000820051305774	0.0	Tactile properties; weight	1
тело_NOUN	ловкое	ловкий_ADJ	a graceful body	0.000178523609747	0.0	Strength and agility	3
тело_NOUN	маленькое	маленький_ADJ	a small body	0.000752521765874	0.0	Size and shape; aesthetics	4
тело_NOUN	могучее	могучий_ADJ	a powerful body	0.00102790626606	2.07345979327	Strength and agility	3
тело_NOUN	мускулистое	мускулистый_ADJ	a muscular body	0.000987367959126	4.15821103578	Color and other visible properties	0
тело_NOUN	мягкое	мягкий_ADJ	a soft body	0.000821305634398	1.20946328201	Tactile properties; weight	1
тело_NOUN	напряжённое	напряженный_ADJ	a tense body	0.000314323882186	1.10688656629	Conditions caused by physical states	5
тело_NOUN	нежное	нежный_ADJ	a tender body	0.000914337962169	1.49339820373	Tactile properties; weight	1
тело_NOUN	некрасивое	некрасивый_ADJ	an ugly body	0.000151212726063	1.09376456733	Size and shape; aesthetics	4
тело_NOUN	обнаженное	обнаженный_ADJ	a bare body	0.00245359986754	3.79751372649	Color and other visible properties	0
тело_NOUN	огромное	огромный_ADJ	an enormous body	0.00116396820039	0.0	Size and shape; aesthetics	4
тело_NOUN	оплывшее	оплыть_VERB	an obese body	9.49224404559e-05	2.76286335268	Size and shape; aesthetics	4
тело_NOUN	плотное	плотный_ADJ	a stocky body	0.000611251288248	1.72848371653	Color and other visible properties	0
тело_NOUN	полное	полный_ADJ	a full body	0.000347698783054	0.0	Size and shape; aesthetics	4
тело_NOUN	потное	потный_ADJ	a sweaty body	0.000597572934543	2.76049136168	Color and other visible properties	0
тело_NOUN	пропорциональное	пропорциональный_ADJ	a well-proportioned body	0.0	1.09781931187	Size and shape; aesthetics	4
тело_NOUN	разгорячённое	разгорячать_VERB	a hot body	0.000797710102764	3.82374408649	Tactile properties; weight	1
тело_NOUN	распростёртое	распростирать_VERB	a prostrate body	0.000812157371109	3.76087605375	Sensations and medical conditions	2
тело_NOUN	расслабленное	расслабленный_ADJ	a relaxed body	0.000221085212558	3.34213412781	Conditions caused by physical states	5
тело_NOUN	розовое	розовый_ADJ	a rosy body	0.000481855534502	0.0	Color and other visible properties	0
тело_NOUN	сбитое	сбитый_ADJ	a well-built body	0.0	2.37773792881	Color and other visible properties	0
тело_NOUN	сильное	сильный_ADJ	a strong body	0.00123591805538	0.0	Strength and agility	3
тело_NOUN	слабое	слабый_ADJ	a weak body	0.000944727862803	1.12537563917	Strength and agility	3
тело_NOUN	смуглое	смуглый_ADJ	an olive-skinned body	0.000661335898515	2.46079472181	Color and other visible properties	0
тело_NOUN	стройное	стройный_ADJ	a shapely body	0.00140463529648	2.63240474911	Size and shape; aesthetics	4
тело_NOUN	тёмное	темный_ADJ	a dark body	0.00042327046983	0.0	Color and other visible properties	0
тело_NOUN	толстое	толстый_ADJ	a fat body	0.000522508505277	0.0	Size and shape; aesthetics	4
тело_NOUN	тонкое	тонкий_ADJ	a thin body	0.000966112552112	1.02752448616	Size and shape; aesthetics	4
тело_NOUN	тренированное	тренировать_VERB	a body toned by exercise	0.000298706913493	3.18874024568	Strength and agility	3
тело_NOUN	тучное	тучный_ADJ	a corpulent body	0.00110283552994	3.81286104254	Size and shape; aesthetics	4
тело_NOUN	тщедушное	тщедушный_ADJ	a puny body	0.000613202726394	3.91698944275	Strength and agility	3
тело_NOUN	тяжёлое	тяжелый_ADJ	a heavy body	0.00145081091537	1.15981555124	Tactile properties; weight	1
тело_NOUN	упитанное	упитанный_ADJ	a plump body	0.000142060028254	2.84149021005	Size and shape; aesthetics	4
тело_NOUN	хилое	хилый_ADJ	a puny body	0.000437845487455	3.20918041741	Strength and agility	3
тело_NOUN	холодное	холодный_ADJ	a cold body	0.000656119371395	0.0	Tactile properties; weight	1
тело_NOUN	хрупкое	хрупкий_ADJ	a fragile body	0.000501180812369	2.37898403489	Strength and agility	3
тело_NOUN	худое	худой_ADJ	a skinny body	0.00104641101146	1.88040652662	Size and shape; aesthetics	4
тело_NOUN	чёрное	черный_ADJ	a black body	0.00202277940467	1.22484638826	Color and other visible properties	0
тело_NOUN	шершавое	шершавый_ADJ	a rough-skinned body	0.0	0.0	Tactile properties; weight	1
улыбка_NOUN	беззаботная	беззаботный_ADJ	a carefree smile	0.000827189354433	3.64420330511	Other emotional states and attitudes, and personality traits	6
улыбка_NOUN	благодарная	благодарный_ADJ	a grateful smile	0.001249676151	2.7063581607	Positive emotions	5
улыбка_NOUN	благодушная	благодушный_ADJ	a good-natured smile	0.000988829884637	4.2432271133	Other emotional states and attitudes, and personality traits	6
улыбка_NOUN	блаженная	блаженный_ADJ	a blissful smile	0.00536824260689	4.29564371522	Positive emotions	5
улыбка_NOUN	весёлая	веселый_ADJ	a cheerful smile	0.00373818338665	2.81270880772	Positive emotions	5
улыбка_NOUN	восторженная	восторженный_ADJ	an ecstatic smile	0.00107467352721	2.88644900427	Positive emotions	5
улыбка_NOUN	горькая	горький_ADJ	a bitter smile	0.00368710723561	3.39507118749	Negative emotions	1
улыбка_NOUN	грустная	грустный_ADJ	a sad smile	0.00686062762038	4.14421933272	Negative emotions	1
улыбка_NOUN	деланная	деланный_ADJ	an artificial smile	0.000782108340627	4.68616179407	Insincere smile	2
улыбка_NOUN	дерзкая	дерзкий_ADJ	a daring smile	0.000396072283192	1.97468124666	Other emotional states and attitudes, and personality traits	6
улыбка_NOUN	добрая	добрый_ADJ	a kind smile	0.00376645538762	2.56526434017	Positive emotions	5
улыбка_NOUN	довольная	довольный_ADJ	a satisfied smile	0.00503737217085	3.4238585426	Positive emotions	5
улыбка_NOUN	ехидная	ехидный_ADJ	a venomous smile	0.000961111932574	4.53209592829	Negative emotions	1
улыбка_NOUN	загадочная	загадочный_ADJ	an enigmatic smile	0.00272608928708	3.5068542561	Other expressions	4
улыбка_NOUN	заметная	заметный_ADJ	a barely noticeable smile	0.0033433634236	3.38760574544	Big smile, little smile	0
улыбка_NOUN	застенчивая	застенчивый_ADJ	a bashful smile	0.00360727168827	4.99474701511	Other emotional states and attitudes, and personality traits	6
улыбка_NOUN	злая	злой_ADJ	an evil smile	0.00136388134232	2.03034313799	Negative emotions	1
улыбка_NOUN	злобная	злобный_ADJ	a spiteful smile	0.00128669623811	3.34551740416	Negative emotions	1
улыбка_NOUN	зловещая	зловещий_ADJ	an ominous smile	0.000471309060917	2.29374405953	Negative emotions	1
улыбка_NOUN	злорадная	злорадный_ADJ	a malicious smile	0.000821370568799	4.88996123046	Negative emotions	1
улыбка_NOUN	издевательская	издевательский_ADJ	a mocking smile	0.000147871573538	2.66258645396	Negative emotions	1
улыбка_NOUN	ироническая	иронический_ADJ	an ironic smile	0.00648113526699	5.53341725013	Negative emotions	1
улыбка_NOUN	кислая	кислый_ADJ	a sour smile	0.00126861187154	3.21954801368	Negative emotions	1
улыбка_NOUN	кокетливая	кокетливый_ADJ	a flirtatious smile	0.00068422853233	3.47941329469	Other emotional states and attitudes, and personality traits	6
улыбка_NOUN	кривая	кривой_ADJ	a crooked smile	0.00192007680307	3.07318137651	Negative emotions	1
улыбка_NOUN	кроткая	кроткий_ADJ	a shy smile	0.00325319626533	3.98771446145	Positive emotions	5
улыбка_NOUN	ласковая	ласковый_ADJ	an affectionate smile	0.00838319972903	4.34394838245	Positive emotions	5
улыбка_NOUN	лукавая	лукавый_ADJ	a sly smile	0.00535187741815	4.8292259052	Other emotional states and attitudes, and personality traits	6
улыбка_NOUN	лучезарная	лучезарный_ADJ	a radiant smile	0.00132406487918	4.66759217254	Positive emotions	5
улыбка_NOUN	насмешливая	насмешливый_ADJ	a derisive smile	0.0117943258816	5.5448337751	Negative emotions	1
улыбка_NOUN	натянутая	натянутый_ADJ	a strained smile	0.000477502295684	3.60457082898	Insincere smile	2
улыбка_NOUN	недобрая	недобрый_ADJ	an unkind smile	0.00120430107527	3.42583575113	Negative emotions	1
улыбка_NOUN	недоверчивая	недоверчивый_ADJ	an incredulous smile	0.0015757842275	4.72749031412	Negative emotions	1
улыбка_NOUN	нежная	нежный_ADJ	a tender smile	0.00361655103946	3.11446371073	Positive emotions	5
улыбка_NOUN	неприятная	неприятный_ADJ	an unpleasant smile	0.000665318969267	1.56879221966	Pleasant smile, unpleasant smile	3
улыбка_NOUN	нехорошая	нехороший_ADJ	an unkind smile	0.00100315995385	2.99688813287	Negative emotions	1
улыбка_NOUN	обаятельная	обаятельный_ADJ	a charming smile	0.00187783446712	4.21849598307	Pleasant smile, unpleasant smile	3
улыбка_NOUN	обворожительная	обворожительный_ADJ	an enchanting smile	0.00230526120097	5.67516893392	Pleasant smile, unpleasant smile	3
улыбка_NOUN	ослепительная	ослепительный_ADJ	a blinding smile	0.00251120450622	4.30578521791	Big smile, little smile	0
улыбка_NOUN	открытая	открытый_ADJ	an open smile	0.000736719658782	1.26229634295	Positive emotions	5
улыбка_NOUN	отталкивающая	отталкивающий_ADJ	a repulsive smile	0.0	2.71844052956	Pleasant smile, unpleasant smile	3
улыбка_NOUN	презрительная	презрительный_ADJ	a contemptuous smile	0.00552583415458	5.20650595687	Negative emotions	1
улыбка_NOUN	приветливая	приветливый_ADJ	a friendly smile	0.00854109754832	5.435215446	Positive emotions	5
улыбка_NOUN	притворная	притворный_ADJ	an insincere smile	0.000730820528749	3.87758642477	Insincere smile	2
улыбка_NOUN	приятная	приятный_ADJ	a pleasant smile	0.00464250520092	3.24901993282	Pleasant smile, unpleasant smile	3
улыбка_NOUN	радостная	радостный_ADJ	a joyful smile	0.00770800272047	4.11067629175	Positive emotions	5
улыбка_NOUN	располагающая	располагающий_ADJ	an attractive smile	0.000264375413087	5.31628759053	Pleasant smile, unpleasant smile	3
улыбка_NOUN	рассеянная	рассеянный_ADJ	a distracted smile	0.00127189288599	3.47095579642	Other expressions	4
улыбка_NOUN	саркастическая	саркастический_ADJ	a sarcastic smile	0.00175832398055	5.80063973763	Negative emotions	1
улыбка_NOUN	сияющая	сиять_VERB	a radiant smile	0.00391193973948	3.53304408203	Positive emotions	5
улыбка_NOUN	смущённая	смущенный_ADJ	a confused smile	0.00282870427665	4.59924344787	Other emotional states and attitudes, and personality traits	6
улыбка_NOUN	счастливая	счастливый_ADJ	a happy smile	0.00479264650655	3.05673057931	Positive emotions	5
улыбка_NOUN	таинственная	таинственный_ADJ	an enigmatic/secretive smile	0.000808320310395	1.88024546285	Other expressions	4
улыбка_NOUN	тихая	тихий_ADJ	a gentle smile	0.00240258277648	2.41156429826	Positive emotions	5
улыбка_NOUN	фальшивая	фальшивый_ADJ	a false smile	0.000750567004422	2.54027844861	Insincere smile	2
улыбка_NOUN	хорошая	хороший_ADJ	a nice smile	0.000251745170951	0.0	Pleasant smile, unpleasant smile	3
улыбка_NOUN	чудесная	чудесный_ADJ	a wonderful smile	0.000230007331484	0.0	Pleasant smile, unpleasant smile	3
улыбка_NOUN	широкая	широкий_ADJ	a broad smile	0.00302720447757	2.39725899993	Big smile, little smile	0
улыбка_NOUN	язвительная	язвительный_ADJ	an acerbic smile	0.00175652423286	4.33790142591	Negative emotions	1
ус_NOUN	белые	белый_ADJ	white moustache	0.000735351033362	1.54143651261	Color (natural and dyed)	0
ус_NOUN	будённовские	буденновский_ADJ	"large, thick, curled moustache (lit. ""like Budyonny's"") "	0.000730160178889	6.32425693769	Size and shape; aesthetics	1
ус_NOUN	Висящие	висеть_VERB	drooping moustache	0.000997191244661	2.18345557061	Size and shape; aesthetics	1
ус_NOUN	гусарские	гусарский_ADJ	a hussar moustache, one with the ends curled up	0.0015514636835	4.36619708505	Size and shape; aesthetics	1
ус_NOUN	густые	густой_ADJ	thick moustache	0.00408488247308	3.6173095593	Thickness and tactile properties	2
ус_NOUN	длинные	длинный_ADJ	long moustache	0.00443147701806	3.42966362806	Size and shape; aesthetics	1
ус_NOUN	жалкие	жалкий_ADJ	pathetic moustache	9.45000945001e-05	0.0	Size and shape; aesthetics	1
ус_NOUN	жёсткие	жесткий_ADJ	stiff moustache, wiry moustache	0.00199790916483	3.13353813015	Thickness and tactile properties	2
ус_NOUN	жидкие	жидкий_ADJ	sparse, scraggly moustache	0.00115834588208	2.87850466016	Thickness and tactile properties	2
ус_NOUN	завитые	завитой_ADJ	curled moustache	0.000886642727313	4.94782702154	Growing, wearing, and tending a moustache	5
ус_NOUN	заиндевевшие	заиндеветь_VERB	a moustache covered with frost	0.000449519014654	4.74142758253	Other visible properties and conditions	4
ус_NOUN	заиндевелые	заиндевелый_ADJ	a moustache covered with frost	9.04854544632e-05	3.47209753988	Other visible properties and conditions	4
ус_NOUN	Закрученные	закручивать_VERB	a moustache with the tips curled (jauntily) (upwards)	0.0128914176581	6.29964376327	Size and shape; aesthetics	1
ус_NOUN	золотистые	золотистый_ADJ	golden moustache	0.000716229766509	2.91304848475	Color (natural and dyed)	0
ус_NOUN	короткие	короткий_ADJ	short moustache	0.000790390764404	1.80417532198	Size and shape; aesthetics	1
ус_NOUN	красивые	красивый_ADJ	handsome moustache	0.000186545895472	0.0	Size and shape; aesthetics	1
ус_NOUN	крашеные	крашеный_ADJ	dyed moustache	0.000990630288521	4.00866881712	Color (natural and dyed)	0
ус_NOUN	Левый	левый_ADJ	left moustache	0.00100152671756	2.04795665611	Parts	3
ус_NOUN	липкие	липкий_ADJ	a moustache which is wet and sticky, as with sweat	0.000155611748687	1.74897689717	Other visible properties and conditions	4
ус_NOUN	лихие	лихой_ADJ	jaunty, dashing moustache	0.000779395614128	2.96044815043	Size and shape; aesthetics	1
ус_NOUN	маленькие	маленький_ADJ	small moustache	0.000218129539201	0.0	Size and shape; aesthetics	1
ус_NOUN	моржовые	моржовый_ADJ	walrus moustache	0.000718132854578	5.14513013195	Size and shape; aesthetics	1
ус_NOUN	мягкие	мягкий_ADJ	soft moustache	0.000583790095028	1.63440482971	Thickness and tactile properties	2
ус_NOUN	надушенные	надушить_VERB	perfumed moustache	0.000442673749447	4.21460161741	Growing, wearing, and tending a moustache	5
ус_NOUN	нафабренные	нафабривать_VERB	dyed moustache (usually black)	0.00492274032545	8.08580262832	Growing, wearing, and tending a moustache	5
ус_NOUN	небольшие	небольшой_ADJ	small moustache	0.000728733137925	1.61493432746	Size and shape; aesthetics	1
ус_NOUN	обвислые	обвислый_ADJ	drooping moustache	0.000815734614339	5.78004796057	Size and shape; aesthetics	1
ус_NOUN	подкрученные	подкручивать_VERB	a moustache with the tips curled (jauntily) (upwards)	0.00368572455951	6.8415375865	Size and shape; aesthetics	1
ус_NOUN	подстриженные	подстригать_VERB	trim, neat moustache	0.0103585012543	6.19630087432	Size and shape; aesthetics	1
ус_NOUN	Правый	правый_ADJ	right moustache	0.000399378358902	1.02910274422	Parts	3
ус_NOUN	прокуренные	прокуривать_VERB	nicotine-stained moustache	0.00131763879129	5.12102060081	Other visible properties and conditions	4
ус_NOUN	пушистые	пушистый_ADJ	fluffy moustache	0.00638508678581	5.1917885426	Thickness and tactile properties	2
